[2024-02-12 20:37:17.975] -4.91
[2024-02-12 20:37:17.975] 1.19
[2024-02-12 20:37:17.975] 2.16
[2024-02-12 20:37:18.005] -4.78
[2024-02-12 20:37:18.005] -10.38
[2024-02-12 20:37:18.005] -5.94
[2024-02-12 20:37:18.005] 3.50
[2024-02-12 20:37:18.005] 6.41
[2024-02-12 20:37:18.005] -0.81
[2024-02-12 20:37:18.005] -7.66
[2024-02-12 20:37:18.005] -4.13
[2024-02-12 20:37:18.005] 4.63
[2024-02-12 20:37:18.005] 6.63
[2024-02-12 20:37:18.005] -1.31
[2024-02-12 20:37:18.005] -7.44
[2024-02-12 20:37:18.005] -1.91
[2024-02-12 20:37:18.005] 8.22
[2024-02-12 20:37:18.005] 8.81
[2024-02-12 20:37:18.005] -3.63
[2024-02-12 20:37:18.005] -14.78
[2024-02-12 20:37:18.005] -10.81
[2024-02-12 20:37:18.005] 3.50
[2024-02-12 20:37:18.005] 10.97
[2024-02-12 20:37:18.005] 3.56
[2024-02-12 20:37:18.005] -7.28
[2024-02-12 20:37:18.005] -6.50
[2024-02-12 20:37:18.005] 3.97
[2024-02-12 20:37:18.005] 9.53
[2024-02-12 20:37:18.005] 1.88
[2024-02-12 20:37:18.005] -8.53
[2024-02-12 20:37:18.005] -7.09
[2024-02-12 20:37:18.005] 4.31
[2024-02-12 20:37:18.005] 11.25
[2024-02-12 20:37:18.005] 5.41
[2024-02-12 20:37:18.005] -3.66
[2024-02-12 20:37:18.005] -2.09
[2024-02-12 20:37:18.005] 7.69
[2024-02-12 20:37:18.005] 11.97
[2024-02-12 20:37:18.005] 3.94
[2024-02-12 20:37:18.005] -5.81
[2024-02-12 20:37:18.005] -3.56
[2024-02-12 20:37:18.005] 7.75
[2024-02-12 20:37:18.005] 13.34
[2024-02-12 20:37:18.005] 5.72
[2024-02-12 20:37:18.005] -4.53
[2024-02-12 20:37:18.005] -3.13
[2024-02-12 20:37:18.005] 7.72
[2024-02-12 20:37:18.005] 13.72
[2024-02-12 20:37:18.005] 7.50
[2024-02-12 20:37:18.005] -0.37
[2024-02-12 20:37:18.005] 2.38
[2024-02-12 20:37:18.005] 11.63
[2024-02-12 20:37:18.005] 13.88
[2024-02-12 20:37:18.005] 4.19
[2024-02-12 20:37:18.005] -5.28
[2024-02-12 20:37:18.005] -1.88
[2024-02-12 20:37:18.005] 9.72
[2024-02-12 20:37:18.005] 14.41
[2024-02-12 20:37:18.005] 5.59
[2024-02-12 20:37:18.005] -4.84
[2024-02-12 20:37:18.005] -3.00
[2024-02-12 20:37:18.005] 7.97
[2024-02-12 20:37:18.005] 13.38
[2024-02-12 20:37:18.005] 6.34
[2024-02-12 20:37:18.005] -2.63
[2024-02-12 20:37:18.005] -0.91
[2024-02-12 20:37:18.005] 8.38
[2024-02-12 20:37:18.005] 11.88
[2024-02-12 20:37:18.005] 3.66
[2024-02-12 20:37:18.005] -6.13
[2024-02-12 20:37:18.005] -4.84
[2024-02-12 20:37:18.005] 5.06
[2024-02-12 20:37:18.005] 10.72
[2024-02-12 20:37:18.005] 5.34
[2024-02-12 20:37:18.005] -2.25
[2024-02-12 20:37:18.005] -0.78
[2024-02-12 20:37:18.005] 6.97
[2024-02-12 20:37:18.005] 9.97
[2024-02-12 20:37:18.005] 3.09
[2024-02-12 20:37:18.005] -4.56
[2024-02-12 20:37:18.005] -2.44
[2024-02-12 20:37:18.005] 6.47
[2024-02-12 20:37:18.005] 10.25
[2024-02-12 20:37:18.005] 3.28
[2024-02-12 20:37:18.005] -5.44
[2024-02-12 20:37:18.005] -4.25
[2024-02-12 20:37:18.005] 4.91
[2024-02-12 20:37:18.005] 10.28
[2024-02-12 20:37:18.005] 4.69
[2024-02-12 20:37:18.005] -4.13
[2024-02-12 20:37:18.005] -4.59
[2024-02-12 20:37:18.005] 2.81
[2024-02-12 20:37:18.005] 7.94
[2024-02-12 20:37:18.005] 3.34
[2024-02-12 20:37:18.005] -5.00
[2024-02-12 20:37:18.005] -6.00
[2024-02-12 20:37:18.005] 0.97
[2024-02-12 20:37:18.005] 6.72
[2024-02-12 20:37:18.005] 3.72
[2024-02-12 20:37:18.005] -3.63
[2024-02-12 20:37:18.005] -5.03
[2024-02-12 20:37:18.005] 0.91
[2024-02-12 20:37:18.005] 6.28
[2024-02-12 20:37:18.005] 3.97
[2024-02-12 20:37:18.005] -2.03
[2024-02-12 20:37:18.005] -2.69
[2024-02-12 20:37:18.005] 2.94
[2024-02-12 20:37:18.005] 7.28
[2024-02-12 20:37:18.005] 4.16
[2024-02-12 20:37:18.005] -2.38
[2024-02-12 20:37:18.005] -3.66
[2024-02-12 20:37:18.005] 1.47
[2024-02-12 20:37:18.005] 5.91
[2024-02-12 20:37:18.005] 2.81
[2024-02-12 20:37:18.005] -4.47
[2024-02-12 20:37:18.005] -6.59
[2024-02-12 20:37:18.005] -0.63
[2024-02-12 20:37:18.005] 6.63
[2024-02-12 20:37:18.005] 6.53
[2024-02-12 20:37:18.005] 1.12
[2024-02-12 20:37:18.005] -0.78
[2024-02-12 20:37:18.005] 3.28
[2024-02-12 20:37:18.005] 7.69
[2024-02-12 20:37:18.005] 5.31
[2024-02-12 20:37:18.005] -0.19
[2024-02-12 20:37:18.005] -0.97
[2024-02-12 20:37:18.005] 4.44
[2024-02-12 20:37:18.005] 8.91
[2024-02-12 20:37:18.005] 5.91
[2024-02-12 20:37:18.005] -0.72
[2024-02-12 20:37:18.005] -2.09
[2024-02-12 20:37:18.005] 3.38
[2024-02-12 20:37:18.005] 7.97
[2024-02-12 20:37:18.005] 4.16
[2024-02-12 20:37:18.005] -4.69
[2024-02-12 20:37:18.005] -8.19
[2024-02-12 20:37:18.005] -2.09
[2024-02-12 20:37:18.005] 6.38
[2024-02-12 20:37:18.005] 7.09
[2024-02-12 20:37:18.005] 0.56
[2024-02-12 20:37:18.005] -3.28
[2024-02-12 20:37:18.005] 0.72
[2024-02-12 20:37:18.005] 6.88
[2024-02-12 20:37:18.005] 6.28
[2024-02-12 20:37:18.005] -0.25
[2024-02-12 20:37:18.005] -3.56
[2024-02-12 20:37:18.005] 0.28
[2024-02-12 20:37:18.005] 5.91
[2024-02-12 20:37:18.005] 5.56
[2024-02-12 20:37:18.005] 0.19
[2024-02-12 20:37:18.005] -3.41
[2024-02-12 20:37:18.005] -2.03
[2024-02-12 20:37:18.005] 1.34
[2024-02-12 20:37:18.005] 1.75
[2024-02-12 20:37:18.005] -0.25
[2024-02-12 20:37:18.005] -0.50
[2024-02-12 20:37:18.005] 1.72
[2024-02-12 20:37:18.005] 3.34
[2024-02-12 20:37:18.005] 1.25
[2024-02-12 20:37:18.041] -1.78
[2024-02-12 20:37:18.041] -1.56
[2024-02-12 20:37:18.041] 1.69
[2024-02-12 20:37:18.041] 3.75
[2024-02-12 20:37:18.041] 1.88
