[2024-02-29 13:31:39.176] 1.87
[2024-02-29 13:31:39.202] 1.95
[2024-02-29 13:31:39.202] 6.01
[2024-02-29 13:31:39.202] 24.85
[2024-02-29 13:31:39.202] 58.00
[2024-02-29 13:31:39.202] 77.61
[2024-02-29 13:31:39.202] 60.34
[2024-02-29 13:31:39.202] 26.77
[2024-02-29 13:31:39.202] 13.85
[2024-02-29 13:31:39.202] 22.01
[2024-02-29 13:31:39.202] 22.24
[2024-02-29 13:31:39.202] 0.82
[2024-02-29 13:31:39.202] -27.94
[2024-02-29 13:31:39.202] -42.66
[2024-02-29 13:31:39.202] -35.97
[2024-02-29 13:31:39.203] -17.45
[2024-02-29 13:31:39.203] -2.30
[2024-02-29 13:31:39.203] 0.89
[2024-02-29 13:31:39.203] -5.72
[2024-02-29 13:31:39.203] -14.05
[2024-02-29 13:31:39.203] -17.44
[2024-02-29 13:31:39.203] -14.73
[2024-02-29 13:31:39.203] -9.34
[2024-02-29 13:31:39.203] -5.33
[2024-02-29 13:31:39.203] -4.59
[2024-02-29 13:31:39.203] -6.10
[2024-02-29 13:31:39.203] -7.73
[2024-02-29 13:31:39.203] -7.94
[2024-02-29 13:31:39.203] -6.68
[2024-02-29 13:31:39.203] -4.95
[2024-02-29 13:31:39.203] -3.71
[2024-02-29 13:31:39.203] -3.36
[2024-02-29 13:31:39.203] -3.47
[2024-02-29 13:31:39.203] -3.46
[2024-02-29 13:31:39.203] -3.04
[2024-02-29 13:31:39.203] -2.30
[2024-02-29 13:31:39.203] -1.63
[2024-02-29 13:31:39.203] -1.23
[2024-02-29 13:31:39.203] -1.05
[2024-02-29 13:31:39.203] -0.94
[2024-02-29 13:31:39.203] -0.73
[2024-02-29 13:31:39.203] -0.40
[2024-02-29 13:31:39.203] -0.03
[2024-02-29 13:31:39.203] 0.29
[2024-02-29 13:31:39.203] 0.48
[2024-02-29 13:31:39.203] 0.57
[2024-02-29 13:31:39.203] 0.68
[2024-02-29 13:31:39.203] 0.85
[2024-02-29 13:31:39.203] 1.13
[2024-02-29 13:31:39.203] 1.43
[2024-02-29 13:31:39.203] 1.65
[2024-02-29 13:31:39.203] 1.79
[2024-02-29 13:31:39.203] 1.89
[2024-02-29 13:31:39.203] 1.98
[2024-02-29 13:31:39.203] 2.14
[2024-02-29 13:31:39.203] 2.32
[2024-02-29 13:31:39.203] 2.50
[2024-02-29 13:31:39.203] 2.68
[2024-02-29 13:31:39.203] 2.92
[2024-02-29 13:31:39.203] 3.14
[2024-02-29 13:31:39.203] 3.29
[2024-02-29 13:31:39.203] 3.33
[2024-02-29 13:31:39.203] 3.32
[2024-02-29 13:31:39.203] 3.32
[2024-02-29 13:31:39.203] 3.39
[2024-02-29 13:31:39.203] 3.50
[2024-02-29 13:31:39.203] 7.59
[2024-02-29 13:31:39.203] 30.30
[2024-02-29 13:31:39.203] 85.95
[2024-02-29 13:31:39.203] 161.11
[2024-02-29 13:31:39.203] 215.16
[2024-02-29 13:31:39.203] 217.07
[2024-02-29 13:31:39.203] 173.10
[2024-02-29 13:31:39.203] 117.64
[2024-02-29 13:31:39.203] 83.48
[2024-02-29 13:31:39.203] 80.03
[2024-02-29 13:31:39.203] 93.77
[2024-02-29 13:31:39.203] 104.29
[2024-02-29 13:31:39.203] 100.19
[2024-02-29 13:31:39.203] 83.84
[2024-02-29 13:31:39.203] 65.37
[2024-02-29 13:31:39.203] 53.28
[2024-02-29 13:31:39.203] 49.18
[2024-02-29 13:31:39.203] 48.98
[2024-02-29 13:31:39.203] 47.47
[2024-02-29 13:31:39.203] 42.24
[2024-02-29 13:31:39.203] 34.41
[2024-02-29 13:31:39.203] 26.69
[2024-02-29 13:31:39.203] 21.03
[2024-02-29 13:31:39.203] 17.59
[2024-02-29 13:31:39.203] 15.06
[2024-02-29 13:31:39.203] 12.21
[2024-02-29 13:31:39.203] 8.49
[2024-02-29 13:31:39.203] 4.31
[2024-02-29 13:31:39.203] 0.46
[2024-02-29 13:31:39.203] -2.66
[2024-02-29 13:31:39.203] -5.06
[2024-02-29 13:31:39.203] -7.14
[2024-02-29 13:31:39.203] -9.20
[2024-02-29 13:31:39.203] -11.35
[2024-02-29 13:31:39.203] -13.55
[2024-02-29 13:31:39.203] -15.59
[2024-02-29 13:31:39.203] -17.35
[2024-02-29 13:31:39.203] -18.77
[2024-02-29 13:31:39.203] -19.91
[2024-02-29 13:31:39.203] -20.94
